gRPC,HTTP
0.03881502151489258,0.0872049331665039
0.03142905235290527,0.08296513557434082
0.039949893951416016,0.08269214630126953
0.03657388687133789,0.08356976509094238
0.03652596473693848,0.07931017875671387
0.032672882080078125,0.08666801452636719
0.031054973602294922,0.09346580505371094
0.036900997161865234,0.08162617683410645
0.03497600555419922,0.08362793922424316
0.03168678283691406,0.07874774932861328
0.028645038604736328,0.08376288414001465
0.02611088752746582,0.07114791870117188
0.03669309616088867,0.07598519325256348
0.036561012268066406,0.0910489559173584
0.032080888748168945,0.07938623428344727
0.035266876220703125,0.07761907577514648
0.030627012252807617,0.08023786544799805
0.04280400276184082,0.07998895645141602
0.03997302055358887,0.08331799507141113
0.03652215003967285,0.0712430477142334
0.03368067741394043,0.08832192420959473
0.03479290008544922,0.08324790000915527
0.025367021560668945,0.07516121864318848
0.039095163345336914,0.07751083374023438
0.03124690055847168,0.08070611953735352
0.026725053787231445,0.08734297752380371
0.03649306297302246,0.08956503868103027
0.037828922271728516,0.08353400230407715
0.036566972732543945,0.07574725151062012
0.031967878341674805,0.08549880981445312
0.03352713584899902,0.08562922477722168
0.03630208969116211,0.0767669677734375
0.04433608055114746,0.07685017585754395
0.042634010314941406,0.0898580551147461
0.036448001861572266,0.0878300666809082
0.03117203712463379,0.0785210132598877
0.024287939071655273,0.07287383079528809
0.027145862579345703,0.08316898345947266
0.03263282775878906,0.07602715492248535
0.02825188636779785,0.07291603088378906
0.03479623794555664,0.0769197940826416
0.029774188995361328,0.07889580726623535
0.028246164321899414,0.08544182777404785
0.04245495796203613,0.0725100040435791
0.019687175750732422,0.09009695053100586
0.02998805046081543,0.08098220825195312
0.03339576721191406,0.08722805976867676
0.034996986389160156,0.08283209800720215
0.0303952693939209,0.0821681022644043
0.04346299171447754,0.10139226913452148
0.030573129653930664,0.08017587661743164
0.04183220863342285,0.08240914344787598
0.028425931930541992,0.08030200004577637
0.039420127868652344,0.08262801170349121
0.02933788299560547,0.08632397651672363
0.02987217903137207,0.08119320869445801
0.03136897087097168,0.06919598579406738
0.026892900466918945,0.08147096633911133
0.04051470756530762,0.08211517333984375
0.045983314514160156,0.08600425720214844
0.03490114212036133,0.08989310264587402
0.03342890739440918,0.08534502983093262
0.028170108795166016,0.07537102699279785
0.03361201286315918,0.0843210220336914
0.031807899475097656,0.07743406295776367
0.03150486946105957,0.0782778263092041
0.032817840576171875,0.08510708808898926
0.03373885154724121,0.08545827865600586
0.031249284744262695,0.08606886863708496
0.03391599655151367,0.08877897262573242
0.03236222267150879,0.0889132022857666
0.029985904693603516,0.0833747386932373
0.036869049072265625,0.0817267894744873
0.03196215629577637,0.08069586753845215
0.029397964477539062,0.07850098609924316
0.030010223388671875,0.0785369873046875
0.03351712226867676,0.0813302993774414
0.03485584259033203,0.0819709300994873
0.033789873123168945,0.08617877960205078
0.0264892578125,0.08552098274230957
0.03472089767456055,0.08123612403869629
0.028774023056030273,0.08461189270019531
0.032167911529541016,0.08666491508483887
0.029094934463500977,0.07860398292541504
0.03395986557006836,0.07902097702026367
0.031785011291503906,0.08173799514770508
0.03428816795349121,0.09034919738769531
0.034506797790527344,0.08085083961486816
0.03307700157165527,0.08267903327941895
0.036624908447265625,0.09550786018371582
0.03027200698852539,0.0775291919708252
0.028364896774291992,0.07165813446044922
0.03236889839172363,0.08033609390258789
0.03373074531555176,0.07755589485168457
0.03232002258300781,0.08189797401428223
0.02935028076171875,0.08310985565185547
0.028779029846191406,0.08013081550598145
0.03650808334350586,0.09746599197387695
0.03607988357543945,0.09201979637145996
0.035411834716796875,0.075469970703125
0.027403831481933594,0.07848191261291504
0.03357696533203125,0.0762481689453125
0.03555417060852051,0.0764617919921875
0.025227069854736328,0.10321688652038574
0.03917884826660156,0.07257866859436035
0.0313570499420166,0.07839012145996094
0.02951192855834961,0.08072710037231445
0.028284311294555664,0.07426095008850098
0.036666154861450195,0.07336091995239258
0.04618382453918457,0.08021688461303711
0.028271913528442383,0.08349394798278809
0.03460502624511719,0.07245016098022461
0.02927684783935547,0.07975983619689941
0.0391848087310791,0.08242201805114746
0.03151988983154297,0.06737494468688965
0.0385279655456543,0.09294795989990234
0.0306699275970459,0.0764930248260498
0.02364325523376465,0.08459591865539551
0.026827096939086914,0.08062100410461426
0.032238006591796875,0.08684802055358887
0.030401229858398438,0.07832121849060059
0.03328680992126465,0.08551621437072754
0.027808189392089844,0.09207296371459961
0.03044581413269043,0.08057904243469238
0.03364300727844238,0.07945585250854492
0.03337693214416504,0.07942509651184082
0.030597925186157227,0.06996297836303711
0.03398895263671875,0.07583117485046387
0.02722001075744629,0.06971597671508789
0.033104896545410156,0.07644915580749512
0.03260993957519531,0.07937002182006836
0.0337221622467041,0.08754992485046387
0.03837990760803223,0.0799400806427002
0.027287960052490234,0.10566282272338867
0.030283689498901367,0.07983207702636719
0.03873896598815918,0.07252621650695801
0.0348820686340332,0.07103943824768066
0.051579952239990234,0.08312010765075684
0.03310704231262207,0.07570791244506836
0.0322260856628418,0.07986307144165039
0.03294777870178223,0.085357666015625
0.02973318099975586,0.08011198043823242
0.03363490104675293,0.07442688941955566
0.03211498260498047,0.09778618812561035
0.031722307205200195,0.07666611671447754
0.03784608840942383,0.07725071907043457
0.053344011306762695,0.08282685279846191
0.049971818923950195,0.07901811599731445
0.03283095359802246,0.09462308883666992
0.03142285346984863,0.08149003982543945
0.0325009822845459,0.07198429107666016
0.03716468811035156,0.07954978942871094
0.028382062911987305,0.08213400840759277
0.027569293975830078,0.08922481536865234
0.030037879943847656,0.08137392997741699
0.030900001525878906,0.08260822296142578
0.028486967086791992,0.07717013359069824
0.03127717971801758,0.08255696296691895
0.024824142456054688,0.07311701774597168
0.02952289581298828,0.07611799240112305
0.03518319129943848,0.07953882217407227
0.029262065887451172,0.0810396671295166
0.029803991317749023,0.07588934898376465
0.03828787803649902,0.07601594924926758
0.027416706085205078,0.08931398391723633
0.02902507781982422,0.07863831520080566
0.03804612159729004,0.07747197151184082
0.0356898307800293,0.08397889137268066
0.02783989906311035,0.0794062614440918
0.026629924774169922,0.08331704139709473
0.0364840030670166,0.0882577896118164
0.02993488311767578,0.07604408264160156
0.037863969802856445,0.0911099910736084
0.039055824279785156,0.09850382804870605
0.04040789604187012,0.07631778717041016
0.03220796585083008,0.08617377281188965
0.0287020206451416,0.07692313194274902
0.042075157165527344,0.07083821296691895
0.030810832977294922,0.08620405197143555
0.034789085388183594,0.0818779468536377
0.035012245178222656,0.0941767692565918
0.03731822967529297,0.08064103126525879
0.029597997665405273,0.07670331001281738
0.033109188079833984,0.07895493507385254
0.038848876953125,0.08258414268493652
0.03806018829345703,0.08285784721374512
0.033345937728881836,0.07469630241394043
0.03299212455749512,0.08832907676696777
0.031066179275512695,0.07790994644165039
0.03100419044494629,0.07923221588134766
0.03240084648132324,0.08535408973693848
0.030751943588256836,0.0773167610168457
0.029506206512451172,0.07450318336486816
0.031222105026245117,0.08764004707336426
0.0357050895690918,0.07541322708129883
0.03346705436706543,0.07462668418884277
0.03438997268676758,0.0810089111328125
0.037206172943115234,0.08573698997497559
0.04867696762084961,0.09319233894348145
0.03374218940734863,0.09426999092102051
0.03312802314758301,0.07965588569641113
0.03393101692199707,0.08565306663513184
0.033263206481933594,0.08570194244384766
0.03503894805908203,0.0821990966796875
0.028624773025512695,0.07586193084716797
0.03528285026550293,0.08324813842773438
0.03499579429626465,0.08360004425048828
0.02856588363647461,0.08186912536621094
0.035353899002075195,0.08214902877807617
0.036942243576049805,0.07657980918884277
0.03420114517211914,0.09294319152832031
0.03703474998474121,0.07534289360046387
0.03475308418273926,0.10301804542541504
0.029630184173583984,0.07944774627685547
0.03261685371398926,0.08270478248596191
0.030183792114257812,0.07555413246154785
0.03367209434509277,0.08894181251525879
0.03381514549255371,0.07009410858154297
0.032526254653930664,0.08321571350097656
0.03289484977722168,0.08933019638061523
0.03354310989379883,0.08343100547790527
0.035575151443481445,0.07695889472961426
0.03143000602722168,0.08072805404663086
0.04197287559509277,0.07445311546325684
0.026295900344848633,0.07102680206298828
0.034716129302978516,0.07649683952331543
0.03660082817077637,0.07667016983032227
0.030100107192993164,0.07513213157653809
0.028545141220092773,0.07651829719543457
0.03069615364074707,0.09398198127746582
0.028390169143676758,0.08417487144470215
0.03340482711791992,0.09099078178405762
0.04201316833496094,0.0790870189666748
0.031152725219726562,0.0905308723449707
0.03488612174987793,0.07645606994628906
0.034683942794799805,0.07410597801208496
0.03494596481323242,0.07640814781188965
0.03462505340576172,0.08293414115905762
0.029661178588867188,0.07925987243652344
0.027944087982177734,0.08096885681152344
0.03770112991333008,0.0951242446899414
0.02867293357849121,0.07972192764282227
0.03554391860961914,0.07536816596984863
0.026779890060424805,0.07575106620788574
0.03644704818725586,0.07858514785766602
0.029356718063354492,0.08156538009643555
0.030183076858520508,0.08219122886657715
0.04345083236694336,0.08577203750610352
0.031362056732177734,0.07682204246520996
0.02941298484802246,0.07836008071899414
0.033464908599853516,0.07990813255310059
0.029376983642578125,0.08021879196166992
0.020350933074951172,0.08633184432983398
0.043591976165771484,0.080535888671875
0.03723716735839844,0.08279609680175781
0.034287214279174805,0.07403421401977539
0.02562689781188965,0.08590507507324219
0.03003692626953125,0.08608794212341309
0.04325604438781738,0.09251999855041504
0.032135009765625,0.0847930908203125
0.03309988975524902,0.0872948169708252
0.03680682182312012,0.08282327651977539
0.03491711616516113,0.07466530799865723
0.03320717811584473,0.09447407722473145
0.03342294692993164,0.08433723449707031
0.03383684158325195,0.08552694320678711
0.03126883506774902,0.08585500717163086
0.0340418815612793,0.08866620063781738
0.03246736526489258,0.0889120101928711
0.029985904693603516,0.08350682258605957
0.03675985336303711,0.08133721351623535
0.031210899353027344,0.0820310115814209
0.031030893325805664,0.08716678619384766
0.03581809997558594,0.08320999145507812
0.03177809715270996,0.07936286926269531
0.03437995910644531,0.08352208137512207
0.031266212463378906,0.07838201522827148
0.029736995697021484,0.08215498924255371
0.026818037033081055,0.08123183250427246
0.030816078186035156,0.08248400688171387
0.032282114028930664,0.08692789077758789
0.032959938049316406,0.07470393180847168
0.0337069034576416,0.07891392707824707
0.031828880310058594,0.08174920082092285
0.034338951110839844,0.09031915664672852
0.034536123275756836,0.0808708667755127
0.033056020736694336,0.0825951099395752
0.036708831787109375,0.08507585525512695
0.027477025985717773,0.07542109489440918
0.027792930603027344,0.08746504783630371
0.03245401382446289,0.08943414688110352
0.024615049362182617,0.07752871513366699
0.03235316276550293,0.08162474632263184
0.03022623062133789,0.08246779441833496
0.03747415542602539,0.08997893333435059
0.032926082611083984,0.08387994766235352
0.03473472595214844,0.0924370288848877
0.03499007225036621,0.07544612884521484
0.026376962661743164,0.07958388328552246
0.033524274826049805,0.07631278038024902
0.03550887107849121,0.07646679878234863
0.032631874084472656,0.0856943130493164
0.03318285942077637,0.07386994361877441
0.032670021057128906,0.09182906150817871
0.03559088706970215,0.08125996589660645
0.03139305114746094,0.07336807250976562
0.02789306640625,0.09156584739685059
0.03649091720581055,0.08028507232666016
0.03654670715332031,0.08721089363098145
0.027688264846801758,0.07666611671447754
0.04057192802429199,0.08148694038391113
0.03831219673156738,0.08203315734863281
0.03797578811645508,0.08255720138549805
0.03959393501281738,0.07677316665649414
0.03691983222961426,0.0762472152709961
0.03205609321594238,0.06859683990478516
0.03705716133117676,0.0915217399597168
0.03848600387573242,0.08603692054748535
0.0356748104095459,0.10005998611450195
0.041457176208496094,0.09880495071411133
0.028604984283447266,0.07715821266174316
0.030617952346801758,0.08141732215881348
0.03219103813171387,0.07830405235290527
0.03477191925048828,0.07594919204711914
0.034586191177368164,0.08267712593078613
0.02729320526123047,0.07257318496704102
0.03444623947143555,0.07340288162231445
0.03260993957519531,0.08651399612426758
0.026580095291137695,0.08764886856079102
0.036379098892211914,0.0818948745727539
0.027247905731201172,0.09702897071838379
0.038934946060180664,0.07983207702636719
0.0314939022064209,0.07976698875427246
0.0348820686340332,0.07096719741821289
0.038771867752075195,0.07564902305603027
0.047127723693847656,0.0803530216217041
0.03386378288269043,0.08713603019714355
0.027225971221923828,0.0830380916595459
0.03055095672607422,0.08015108108520508
0.03360414505004883,0.0744478702545166
0.033598899841308594,0.07819581031799316
0.04840803146362305,0.07879090309143066
0.037140846252441406,0.09369683265686035
0.03698396682739258,0.08246493339538574
0.03699684143066406,0.09123992919921875
0.03388214111328125,0.09481596946716309
0.031209945678710938,0.0710151195526123
0.03061389923095703,0.06820988655090332
0.03332018852233887,0.07822632789611816
0.03425407409667969,0.07892489433288574
0.034327030181884766,0.08405089378356934
0.030019044876098633,0.07239508628845215
0.03696084022521973,0.08758306503295898
0.03575611114501953,0.08485984802246094
0.031323909759521484,0.09835386276245117
0.03192496299743652,0.08066272735595703
0.02783513069152832,0.0835409164428711
0.03465676307678223,0.07918906211853027
0.032998085021972656,0.07680606842041016
0.03188133239746094,0.08151674270629883
0.03243231773376465,0.07622885704040527
0.030454158782958984,0.07968878746032715
0.035830020904541016,0.08585405349731445
0.031132936477661133,0.07782101631164551
0.03312110900878906,0.0898888111114502
0.030533790588378906,0.07256126403808594
0.03260087966918945,0.08156204223632812
0.039406776428222656,0.0822451114654541
0.03591489791870117,0.07395100593566895
0.04043126106262207,0.08722686767578125
0.0482020378112793,0.09348893165588379
0.0345311164855957,0.07645797729492188
0.044699907302856445,0.08414292335510254
0.03482317924499512,0.07481122016906738
0.038191795349121094,0.0912168025970459
0.02957892417907715,0.07435274124145508
0.028954029083251953,0.07629013061523438
0.03262901306152344,0.09142804145812988
0.03172922134399414,0.07663393020629883
0.029834985733032227,0.07167410850524902
0.04643988609313965,0.07967591285705566
0.03331899642944336,0.07427024841308594
0.030718088150024414,0.08258199691772461
0.030612945556640625,0.07713723182678223
0.031714677810668945,0.07927083969116211
0.032800912857055664,0.07515382766723633
0.028483867645263672,0.08539795875549316
0.015650033950805664,0.09142684936523438
0.030792951583862305,0.07738375663757324
0.02945113182067871,0.08355903625488281
0.0385897159576416,0.07383489608764648
0.03309226036071777,0.08520221710205078
0.03055596351623535,0.07896614074707031
0.030315876007080078,0.0737752914428711
0.0372471809387207,0.08621621131896973
0.028658151626586914,0.07440805435180664
0.03860592842102051,0.08720993995666504
0.03142905235290527,0.0937659740447998
0.03394007682800293,0.09740972518920898
0.034020185470581055,0.08555889129638672
0.033347129821777344,0.07738208770751953
0.03547787666320801,0.09004902839660645
0.02370309829711914,0.08087706565856934
0.035211801528930664,0.08325719833374023
0.034970998764038086,0.08356094360351562
0.028029918670654297,0.08268213272094727
0.01843094825744629,0.08165407180786133
0.025081872940063477,0.07424712181091309
0.039610862731933594,0.08314800262451172
0.03651785850524902,0.08257079124450684
0.036750078201293945,0.08321189880371094
0.035266876220703125,0.07755589485168457
0.030694007873535156,0.09507107734680176
0.02796196937561035,0.07998800277709961
0.029230117797851562,0.07444286346435547
0.03632807731628418,0.08016204833984375
0.032427072525024414,0.08252191543579102
0.036453962326049805,0.09309196472167969
0.03179001808166504,0.08606219291687012
0.028197050094604492,0.07606101036071777
0.03269004821777344,0.09172821044921875
0.02673625946044922,0.08238101005554199
0.030425071716308594,0.07848620414733887
0.03747105598449707,0.0815739631652832
0.0324859619140625,0.08635401725769043
0.033297061920166016,0.07148289680480957
0.03677511215209961,0.0765080451965332
0.030697107315063477,0.0855858325958252
0.03557991981506348,0.07219195365905762
0.028821945190429688,0.09817194938659668
0.03555035591125488,0.07392311096191406
0.03448486328125,0.08956003189086914
0.04036593437194824,0.07876300811767578
0.030424118041992188,0.08141303062438965
0.03389573097229004,0.07491207122802734
0.028071880340576172,0.0818779468536377
0.036183834075927734,0.08391284942626953
0.029848098754882812,0.0795130729675293
0.028303146362304688,0.10197687149047852
0.03300189971923828,0.07829809188842773
0.03145408630371094,0.07744312286376953
0.034687042236328125,0.08427309989929199
0.029208898544311523,0.07417607307434082
0.03380298614501953,0.08151078224182129
0.030199050903320312,0.08221125602722168
0.05732297897338867,0.08881306648254395
0.029309988021850586,0.07371020317077637
0.03750324249267578,0.08484935760498047
0.03544807434082031,0.08142209053039551
0.03956294059753418,0.08251500129699707
0.027835845947265625,0.08677506446838379
0.031019926071166992,0.08115625381469727
0.03139901161193848,0.07728314399719238
0.03352022171020508,0.07791829109191895
0.03545188903808594,0.08420300483703613
0.03781914710998535,0.08585906028747559
0.035047054290771484,0.08838415145874023
0.03494906425476074,0.08553218841552734
0.02795696258544922,0.09352588653564453
0.03142809867858887,0.07101297378540039
0.029160022735595703,0.08033394813537598
0.028610944747924805,0.0782468318939209
0.033499956130981445,0.08450198173522949
0.03368687629699707,0.08644390106201172
0.030292272567749023,0.08601713180541992
0.03511309623718262,0.08749914169311523
0.03246736526489258,0.0865631103515625
0.032327890396118164,0.08394598960876465
0.03630399703979492,0.08117985725402832
0.031369924545288086,0.08201384544372559
0.029867887496948242,0.07786917686462402
0.02955007553100586,0.07898092269897461
0.03351616859436035,0.0860300064086914
0.03015875816345215,0.08199906349182129
0.03518414497375488,0.0847470760345459
0.023788928985595703,0.08824396133422852
0.033145904541015625,0.08294987678527832
0.03063488006591797,0.08251118659973145
0.032257080078125,0.08541417121887207
0.030330896377563477,0.0775749683380127
0.0349879264831543,0.07888412475585938
0.031852006912231445,0.08174633979797363
0.03433799743652344,0.09037518501281738
0.03627610206604004,0.07912492752075195
0.03301692008972168,0.08246612548828125
0.03682875633239746,0.09406685829162598
0.03171205520629883,0.07749724388122559
0.028408050537109375,0.07425212860107422
0.029742956161499023,0.08041119575500488
0.033651113510131836,0.07841897010803223
0.043359994888305664,0.07312607765197754
0.03695797920227051,0.07385706901550293
0.02795720100402832,0.07947516441345215
0.03602910041809082,0.07709503173828125
0.0386507511138916,0.07780194282531738
0.030683040618896484,0.07639074325561523
0.0319209098815918,0.08115506172180176
0.02816176414489746,0.08124780654907227
0.03927803039550781,0.0906062126159668
0.03526806831359863,0.0947721004486084
0.03205299377441406,0.0749361515045166
0.042096853256225586,0.08245205879211426
0.02953195571899414,0.07932496070861816
0.02967691421508789,0.07389593124389648
0.02557086944580078,0.08075070381164551
0.03590822219848633,0.0745549201965332
0.035401105880737305,0.08679795265197754
0.027325868606567383,0.07934904098510742
0.03921699523925781,0.08086991310119629
0.02857518196105957,0.07981085777282715
0.028145313262939453,0.0828561782836914
0.03288102149963379,0.08013391494750977
0.03466010093688965,0.07727408409118652
0.027549028396606445,0.09578800201416016
0.029367923736572266,0.07718420028686523
0.0317230224609375,0.08682012557983398
0.030424118041992188,0.08788609504699707
0.03600478172302246,0.08644509315490723
0.02945709228515625,0.10696196556091309
0.03395891189575195,0.0837399959564209
0.031038999557495117,0.0881659984588623
0.03207588195800781,0.07175993919372559
0.0369260311126709,0.07483196258544922
0.02815103530883789,0.07638406753540039
0.035707950592041016,0.07968997955322266
0.031102895736694336,0.08512187004089355
0.02939605712890625,0.08483195304870605
0.03558707237243652,0.07712507247924805
0.04188680648803711,0.09617185592651367
0.01920604705810547,0.08832597732543945
0.02854299545288086,0.0799570083618164
0.03677678108215332,0.08207488059997559
0.03919506072998047,0.08273792266845703
0.03859877586364746,0.07507896423339844
0.03129696846008301,0.07853221893310547
0.03773617744445801,0.07592988014221191
0.032768964767456055,0.0782320499420166
0.02761983871459961,0.07065606117248535
